idcontrato;idAdjudicatario
10488956;517503158
10488984;502216425
10489030;500093040
10489175;505317087
10489251;510401040
10489346;504839748
10489564;508003962
10490541;516652427
10490652;508426936
10490687;508424178
10490706;502530286
10490722;500223238
10490725;502563664
10490759;516677586
10490784;502609800
10490835;507151933
10490971;500399670
10491045;506985261
10491071;507981227
10491087;502248793
10491141;513642749
10491167;503636975
10491408;503716227
10492134;RGPD
10492159;503019461
10492456;508622263
PUBLICOS DA FREGUESIA;9960
10493044;502691000
10493066;505477882
10493144;504542079
10493163;507857542
nan;4200
10493367;503037605
10493488;504282921
10493517;504059521
10493521;502544180
10493528;502540249
10493549;504282921
10493588;503150100
10493612;500153370
10493656;504615947
10493657;507824652
10493701;514090120
10493724;500042772
10493746;500745749
10493813;500888370
10493868;501295895
10493891;504990926
10493928;507783727
10494020;RGPD
10494021;504672770
10494026;508107997
10494044;502877472
10494073;503903310
10494153;508826969
10494160;508622263
10494165;509116396
10494204;503183997
10494227;RGPD
10494233;503070220
10494236;502266791
10494267;505047977
10494318;514077263
10494321;500043256
10494365;500696667
nan;16095
10494418;500063524
10494422;500223238
10494452;503935107
10494498;508170710
10494504;504988964
10494527;510343880
10494539;509122833
10494658;517640112
10494661;500162220
10494699;500153370
10494821;506682048
10494823;511043996
10494875;505044897
10494985;RGPD
10495047;503850128
10495199;RGPD
10495253;RGPD
10495304;504615947
10495330;500246963
10495398;RGPD
10495426;508622263
10495497;500194670
10495500;502750936
10495501;RGPD
10495507;501672796
10495526;502820780
10495549;500069514
10495657;505051931
10495716;514656450
10495785;500384045
10495832;506985261
10495847;505792362
10495862;RGPD
10495913;502127856
10495995;503934640
10495996;513178120
10496015;509600514
10496021;508245800
10496114;501399224
10496124;507898087
10496220;500900469
10496315;RGPD
10496403;501523375
10496425;504293753
10496532;RGPD
10496546;504646796
10496556;515068594
10496577;501445226
10496623;503460656
10496650;502611057
10496670;501366148
10496734;RGPD
10496758;502293748
10496816;502020776
10496836;516123262
10496843;980245974
10496860;502889624
10496863;501583173
10496883;513779132
10496940;507925173
10496966;500199906
10497038;507806689
10497193;500134960
10497263;508831989
10497316;500940231
10497323;508919061
10497360;500836892
10497415;503527580
10497445;505477882
10497476;503657891
10497485;RGPD
10497496;507806689
10497508;RGPD
10497534;RGPD
10497628;508107997
10497632;513514872
10497667;508107997
10497675;500063524
10497694;507593111
10497704;513077332
10497718;502942959
10497724;507857542
10497727;502595442
10497737;RGPD
10497744;501941231
10497749;502266791
10497790;503504564
10497805;500162166
10497848;508622263
10497893;502271728
10497902;511038437
10497914;501485210
10497970;500134960
10497986;508035511
10498022;RGPD
10498033;507689127
10498058;RGPD
10498059;509944647
10498066;506041921
10498126;509525423
10498143;502927178
10498151;513347950
10498205;509458149
10498233;508294355
10498268;503514756
10498303;501412727
10498335;500853975
10498390;513718737
10498396;503701378
10498424;505216035
10498464;502336978
10498480;516677586
10498522;503193364
10498573;506985261
10498652;500883750
10498675;514129000
10498752;515259101
10498838;508771323
10498928;502210630
10498960;513718737
10499036;513108890
10499228;516207520
10499238;513714405
10499246;513198067
10499337;503514756
10499339;507518071
10499361;510144160
10499502;513388150
10499522;501075666
10499538;508691613
10499704;501075666
10499746;502462620
10500019;501982647
10500025;500697370
10500068;RGPD
10500135;502888539
10500230;502501618
10500297;500758158
10500309;507007921
10500362;RGPD
10500370;502388803
10500376;516442260
10500392;500271518
10500435;508771323
10500448;503040630
10500501;504062468
nan;7459.52
10500548;508831989
10500630;500098140
10500826;502618418
nan;582901.92
10501260;500113270
10501263;508107997
10501280;502248793
10501315;508236886
10501382;503542016
10501427;502595442
10501430;502665203
10501439;506415740
10501543;508831989
10501590;506571220
10501624;513038876
10501643;502563664
10501648;502767286
10501663;502367644
10501719;502379308
10501801;502605731
10501919;508669685
10501921;502360321
10501938;RGPD
10502011;509074472
10502021;500140022
10502075;501812466
10502121;RGPD
10502145;501991220
10502164;500697370
diversas valÃªncias da APPACDM da Marinha Grande.;16000
10502268;508671531
10502285;980622212
10502292;506682048
10502300;502248793
10502321;500492867
10502329;505681935
10502354;507045491
10502388;510169627
10502481;507378547
10502507;RGPD
10502535;501145281
10502565;516970208
10502602;516970208
10502656;RGPD
10502709;513934618
10502721;503047201
10502763;RGPD
10502817;980369959
10502818;503616206
10502845;509286739
10502850;RGPD
10502903;503934640
10502926;507364481
10502958;503604704
10503001;500675252
10503002;506415740
10503080;514973161
10503193;506319881
10503206;502595442
10503265;500883750
10503270;RGPD
10503315;508590035
10503411;RGPD
10503512;RGPD
10503532;500532818
10503601;500853975
10503630;502020733
10503646;513648895
10503649;503971146
10503698;502480548
10503763;508453534
10503770;504654748
10503830;RGPD
10503868;503527580
10503898;511081200
10503913;RGPD
10503917;503842770
10503996;501140263
10504005;510876811
10504043;506682048
10504049;500246963
10504054;515777048
10504109;506682048
10504123;500918880
10504157;507707974
b);01/12/2024
10504189;501169580
10504219;RGPD
10504223;500063524
10504254;508107997
10504429;RGPD
10504436;500043256
10504445;501075666
10504452;504542079
10504462;RGPD
10504472;508917450
10504510;RGPD
10504515;515067156
10504542;503742732
10504550;502041285
10504620;513196714
10504640;507857542
10504694;505792362
10504721;506734579
10504727;507971787
10504740;505795442
10504743;513077332
10504759;507990978
10504804;RGPD
10504816;506019608
10504826;501387064
10504883;502853662
10504908;504362674
10504916;513246002
10504960;504885650
10504983;500162166
10505014;508268800
10505020;501155481
10505041;980079659
10505052;RGPD
10505096;RGPD
10505229;506036391
10505328;505955342
10505399;RGPD
10505416;RGPD
10505469;508161924
10505479;RGPD
10505563;504484303
10505597;RGPD
10505606;517694506
10505724;510345271
10505740;515837245
10505785;500246530
10505794;503239917
10505890;507834836
10505931;502353740
10506019;508845815
10506068;511266995
10506093;502646551
10506098;502525231
10506126;510955649
10506137;505953544
10506148;513642749
10506204;502336790
10506208;500217904
10506236;507448979
10506253;502691140
10506275;506842576
10506296;501506543
10506309;514254432
10506344;502765690
10506376;508256011
10506391;502840153
10506398;504041266
10506452;502310090
10506456;504112686
10506574;500178585
10506977;504818384
10507033;504453750
10507104;FR32831722756
10507138;RGPD
10507285;510096816
10507292;502248017
10507325;502686030
10507377;510445349
10507381;516930818
10507390;501075666
10507440;510229050
10507483;506037169
10507514;516466062
10507603;515648000
10507618;515106372
10507709;502790326
10507744;509299652
10507775;500039720
10507781;500853975
10507823;514128011
10507907;RGPD
10507941;500230757
10507944;RGPD
10507965;509695094
10508033;RGPD
10508051;501075666
10508102;512031584
10508106;514023708
10508113;513057641
10508183;507446321
10508202;500235406
10508206;501469460
10508210;503582247
10508215;508107997
10508218;508831989
10508269;508832209
10508301;513375988
10508302;501887148
10508322;RGPD
10508329;506998959
10508331;RGPD
10508359;502609800
10508450;506007979
10508511;503047201
10508555;980245974
10508583;500719616
10508604;504591126
10508641;516665227
10508642;514969431
10508724;508565340
10508735;503210560
10508737;510726941
10508757;513735917
10508761;A-78115391
10508766;502611057
10508792;513650369
10508832;506690750
10508913;505792362
10508971;500216843
10508991;513548670
10508997;500916837
10509052;500883750
10509089;ESB82612599
10509091;517589796
10509124;515083704
10509213;A61729042
10509219;501733990
10509282;507247914
10509300;513201475
10509353;RGPD
10509374;513942696
10509382;501178503
10509418;507925173
10509425;503612600
10509427;516548280
10509497;504615947
10509558;503688347
10509591;503210560
10509603;502248793
10509649;980245974
10509672;503612600
10509729;501315683
10509746;503347345
10509767;503019461
10509781;501309004
10510063;502198168
10510089;500650870
10510343;505792362
10510381;500532818
10510416;504293753
10510431;500246963
10510442;505322307
10510464;RGPD
10510469;503347345
10510481;501476180
10510513;503612600
10510529;500039720
10510591;502197714
Desenvolvimento Rural - 2024;14850
10510605;505005468
10510612;503869856
10510636;503099660
10510707;500354138
10510852;503604704
10510910;509310346
10511035;501792473
10511176;RGPD
10511185;516737481
10511205;510238351
10511257;510416268
10511262;500918880
10511278;504223933
10511296;505821680
10511337;502189347
10511390;501369295
10511624;RGPD
10511634;504998498
10511663;508386462
10511668;501792473
10511716;504453939
10511799;500303274
10511876;509809430
10511944;501155015
10511961;501122583
10512003;501228667
10512066;RGPD
10512075;515451258
10512080;503347345
10512085;507981227
10512352;504362674
10512421;510229050
10512445;502337869
10512453;500960046
10512458;514719311
10512472;506055019
10512500;503604704
10512624;506708616
10512673;500960046
10512699;500145415
10512746;503347345
10512809;RGPD
10512907;RGPD
10512940;500411620
10512945;507440200
10512985;500077568
10513024;504700065
10513043;511050259
10513094;RGPD
10513105;515907235
10513110;516081101
10513148;500732680
10513199;500162166
10513253;RGPD
10513286;501559914
10513351;980369959
10513556;505978890
10513597;510629083
10513649;RGPD
10513698;502544180
10513700;506595200
10513791;504615947
10513799;RGPD
10513801;500271518
10513805;500271518
10513899;508307287
10514066;794665638
10514559;500139962
10514575;508928460
10514679;504615947
10514711;500606579
10514850;504959905
10514856;500384045
10514927;506042448
10514928;502395400
10514953;980079659
10514965;502020733
10514980;RGPD
10515011;RGPD
10515023;509683754
10515078;500246530
10515107;510137121
10515162;501506543
10515189;RGPD
10515220;502474149
10515250;507046030
10515263;515937215
10515290;RGPD
10515295;510362591
10515543;501909842
10515565;500348723
10515603;501733990
10515613;502502894
10515628;505792362
10515630;508671531
10515631;RGPD
10515637;501426230
10515644;RGPD
10515648;508263425
10515678;504839748
10515703;RGPD
10515720;503934640
10515737;RGPD
10515739;504223933
10515743;503347345
10515762;RGPD
10515773;505514010
10515779;508469830
10515798;517105659
10515832;500384045
10515862;RGPD
10515895;RGPD
10515899;504988964
10515905;501169580
10516091;514925574
10516137;508298083
10516155;514535466
10516194;509357156
10516398;RGPD
10516401;500271518
10516420;513750363
10516432;510246540
10516442;502888539
10516478;500231206
10516501;509423647
10516502;504346091
10516514;517457016
10516532;79379088115
10516534;504346091
10516539;505711400
10516569;RGPD
10516584;503934640
10516590;RGPD
10516670;501390324
10516673;980099323
10516695;514490527
10516722;514061979
10516734;505792362
10516788;510122639
10516797;500442487
10516818;500917477
10516830;500246530
10516857;500153370
10516858;500042772
10516868;503708160
10516889;510644600
10516892;501390324
10516913;980023700
10516917;501390324
10516922;502895390
10516955;517518732
10516992;509773664
10517013;502627476
10517015;514061391
10517118;504320882
10517123;980474710
10517159;504099388
10517184;505044897
10517218;503314188
10517222;501523375
nan;15500
10517271;503665410
10517272;505913704
10517310;500059918
10517313;RGPD
10517318;505308894
10517319;502212900
10517328;500043256
10517338;501369295
10517428;502266791
10517477;516006061
10517479;512091595
10517488;500233810
10517513;515126802
O objeto do contrato abrange ainda serviÃ§os especializados de cobertura fotogrÃ¡fi;71990.08
10517538;503531588
10517716;508592909
10517720;503281115
10517753;500274738
10517781;510533515
para aquisiÃ§Ã£o de material mecÃ¢nico para a Ãguas do Norte, S.A. (III) â Lote 7 -Material mecÃ¢nico KSB;16738.99
10517904;RGPD
10517905;502271728
10517932;503281115
10517940;514914440
10517949;501872043
10517972;502669730
10517993;RGPD
10517998;501777407
10518053;516116061
10518060;509295100
10518099;503934640
10518130;503258601
10518140;507155165
10518154;507650387
10518173;510730507
10518180;514324686
10518187;RGPD
10518204;RGPD
10518230;500697930
10518238;507304993
10518244;RGPD
10518265;513718737
10518280;502721871
10518283;505231212
10518292;RGPD
10518333;510450024
10518334;501322906
10518335;509501451
10518354;509122833
10518361;513718737
10518464;504209884
10518489;508758190
10518495;504939424
10518506;515384810
10518508;503047201
10518515;510365710
10518541;502248793
10518558;507045491
10518567;500918880
10518593;RGPD
10518621;501343237
10518625;504362674
10518635;502413603
10518638;507925173
10518652;500043256
10518688;505634848
10518704;501777270
10518735;509238564
10518736;502429178
10518756;509100007
10518834;501071369
10518848;517368242
10518880;RGPD
10518907;503789372
10518908;RGPD
10518925;503210560
10518935;RGPD
10518939;500297177
10519019;501895230
10519034;502942959
10519105;501576436
10519137;507391160
10519152;RGPD
10519163;505139952
10519179;500173532
10519185;502139790
10519187;508190495
10519221;RGPD
10519225;500940231
10519230;501323325
10519325;501524177
10519388;RGPD
10519400;504931946
10519499;504904493
10519510;510798560
10519513;508404339
10519541;RGPD
10519547;507555368
10519555;505975645
10519571;500563004
10519605;RGPD
10519677;513257489
10519690;503258121
10519720;510802435
10519777;513542434
10519783;505786516
10519801;RGPD
10519809;510452280
10519812;500883750
10519828;510622720
10519842;513718737
10519856;517334321
10519863;504126091
10519872;503412031
10519906;503175706
10519909;500177295
10519918;502820780
10519963;503019461
10519970;509753019
10519993;515731765
10520001;500043256
10520018;RGPD
10520021;500697370
10520070;507045491
10520079;509960294
10520092;980369959
10520103;504143603
10520157;500197814
10520165;508107997
10520170;500462860
10520174;500293023
10520213;503047201
10520241;502820780
10520256;509736289
10520265;503538108
10520311;517849968
10520317;508284872
10520335;503789372
10520352;500220913
10520366;503130389
10520422;503439800
10520427;513434437
10520465;506841871
10520470;RGPD
10520504;503821012
10520515;503335096
10520547;501509860
10520564;502942240
10520590;510279619
10520595;503103551
10520697;501505334
* CARGA ARTICUL 45MM TEC ESP MAQ SUT LINEAR C/CORTE LAPAROS;71242.8
10520756;500191360
10520773;RGPD
* SACO P/RECO;74509.5
10520796;506611183
10520816;513329471
10520874;503501875
10520885;506321045
10520912;507315839
10520963;513295569
10520982;510874169
10520991;509106307
10520995;502897139
10521002;504223933
10521020;510229050
10521035;512060860
10521037;502266791
10521040;502609800
10521064;504961713
10521077;RGPD
10521080;510725759
10521666;501086110
10521680;506916243
10521685;RGPD
10521694;RGPD
10521711;502942959
10521755;980369959
10521760;500233810
10521770;500384045
10521775;505792362
10521776;507270037
10521793;500139962
10521818;980711495
10521858;503047201
10521859;509117961
10521860;500291322
10521872;506985261
10521873;500134960
10521891;505792362
10521892;505538768
10521916;506628051
10521919;502020733
10522599;RGPD
10522616;500853975
10522719;510888135
10522734;502120070
10522745;509052959
10522780;514994177
10522783;502422351
10522795;508775876
10522858;508614040
10522883;RGPD
10522895;502356995
10522920;RGPD
10522939;505141019
10522942;502896604
10522976;508848997
10523016;516743996
10523017;511099177
10523033;RGPD
10523052;501629190
10523055;RGPD
10523097;507410823
10523127;500513295
10523133;509049060
10523152;502407697
10523221;RGPD
10523241;503526568
10523288;509884296
10523358;509507476
10523373;515278475
10523376;513667199
10523394;506650294
10523407;504836935
10523408;505294869
10523442;501308423
10523447;515066648
RIAC.;74971.2
10523496;515980196
10523536;RGPD
10523546;504148850
10523569;503504564
10523573;516337629
10523582;501621288
10523597;501792473
10523612;510847226
10523629;504839748
10523642;500648964
10523667;500697370
10523670;RGPD
10523679;515427055
10523684;500675252
10523693;506652122
10523746;501493336
10523759;514013907
10523799;504344285
10523810;503047201
10523816;513589910
10523818;509366066
10523841;504615947
10523852;500906840
10523886;500239410
10523889;505223732
10523895;502820780
10523911;500142858
10523912;502820780
10523923;515849561
10523931;514017244
10523971;514004185
10523988;512024170
10524003;513747478
10524010;502874210
10524012;RGPD
10524015;502167610
10524094;513718737
10524226;500153370
10524227;502856408
nan;260
10524276;503322520
10524291;500697370
10524298;505982234
10524334;501727825
10524349;501145923
10524351;502885823
10524354;505051931
10524360;503183997
10524368;505368102
10524389;502539909
10524413;503504564
10524415;504059521
10524422;501323325
10524431;512095388
10524457;501872043
10524479;RGPD
10524583;504476084
10524601;RGPD
10524622;500013810
10524634;RGPD
10524639;RGPD
10524658;RGPD
10524697;RGPD
10524704;503516635
10524763;500399670
10524843;502604751
10524853;516279092
10524902;503330094
10524928;514104457
10524953;506382770
10524955;RGPD
10525115;500561729
10525140;510803679
10525149;RGPD
10525185;514992093
10525188;505044897
10525211;517406845
10525217;513718737
10525230;980369959
10525232;501075666
10525233;504242644
10525236;515570389
10525241;514213841
10525249;508831989
10525272;502121998
10525295;506658066
10525321;508365198
10525408;517247879
10525502;501847049
10525521;501169580
10525561;510726941
10525613;500492867
10525660;504932144
10525893;510183751
10525927;504615947
10525938;504656767
10526156;507992032
10526687;504243926
10526701;515167282
10526706;B83608604
10526710;500087210
10526720;504615947
10526723;500684324
10526728;516215000
10526739;510616593
10526770;508569974
10526808;502801204
10526817;500853975
10526824;505044897
10526850;RGPD
10526856;980379563
10526865;508386462
10526890;515669490
10526894;500293023
10526913;502540249
10526929;500293023
10526932;500310068
10526947;503505196
10526952;515083704
10526954;506475573
10526966;509180302
10527002;505025809
10527014;506734579
10527017;504615947
10527034;RGPD
10527049;500697370
10527086;515682063
10527087;516165372
10527089;505046547
10527130;510767753
10527155;RGPD
10527164;508289440
10527186;507847660
10527218;502595442
10527220;502610069
10527245;501920161
10527249;507011724
10527295;503517119
10527302;515682063
10527312;503210560
10527313;503193364
10527321;504838369
10527331;500417660
10527341;502702710
10527396;503171565
10527452;500304270
10527486;512009007
10527497;RGPD
10527519;503033936
10527523;514151919
10527524;RGPD
10527534;515817457
10527571;980609089
10527596;509295770
10527636;509147984
10527676;RGPD
10527680;507344898
10527712;504887459
10527736;502942240
10527753;500233810
10527833;504100327
10527863;502443880
10527895;RGPD
10527909;RGPD
10527987;RGPD
10528004;507072855
10528040;500216843
18+200.;19860
10528047;DK10975077
localizadas no municÃ­pio do Port;14000
10528199;511074310
10528252;501926003
10528258;510501737
10528259;504441256
10528272;513620834
10528275;501179259
10528289;510119336
10528313;508047137
10528345;RGPD
10528346;505192942
10528360;RGPD
10528386;503934640
10528390;RGPD
10528415;507002571
10528418;514780355
10528461;500675252
10528465;500960046
10528517;502266791
10528521;503076988
10528545;506658066
10528547;502426497
10528571;500233810
10528602;RGPD
* LENTE IO MOLDAVEL N/ HIDROFILICA MONOBLOCO MULTIFOCAL;9593.94
10528610;515571130
10528617;B-75233726
10528624;502485949
10528628;502896604
10528635;503047201
10528636;503818194
10528649;507236912
10528684;502544180
10528738;RGPD
10528740;505883660
10528767;504223933
10528797;513154990
10528809;RGPD
10528837;505317087
10528852;501140263
10528853;500049947
10528865;500960046
10528888;513926810
10528897;503192600
10528912;504615947
10528926;RGPD
10528929;515974722
10528945;510802230
10528982;RGPD
10528985;508991579
10529005;500291322
10529010;509905919
10529038;508718562
10529054;500697370
10529064;RGPD
10529065;509117961
10529067;RGPD
10529088;503642649
10529103;500433615
10529119;503504564
10529141;515366153
10529168;502124083
10529216;507011724
10529321;503531588
10529411;502916974
10529412;RGPD
10529436;507011724
10529438;510483135
10529445;500156760
10529454;507644573
10529464;503335096
10529529;503531588
Gabinete TÃ©cnico Florestal Intermunicipal;40800
10529593;RGPD
10529596;500697370
10529604;RGPD
10529616;506942155
10529627;RGPD
10529628;510944809
10529658;RGPD
10529749;511022220
10529768;502383542
10529777;RGPD
10529784;503604704
10529838;512038589
10529859;514863471
10529866;RGPD
10529877;RGPD
10529939;RGPD
10529952;506782328
10529959;RGPD
10529963;510795102
10529967;509816525
10529988;506537641
10530262;500297177
10530507;507847660
10530516;507002571
10530527;B85286755
10530591;500191360
10530593;504784633
10530596;507817842
10530637;506985261
10530650;507755944
10530658;500697370
10530659;504839748
10530692;980163358
10530728;510396429
10530732;510397263
10530749;509100007
10530762;503604704
10530764;RGPD
10530767;507945662
10530800;FEIN:39-2053855
10530802;508164672
10530821;503009482
10530823;501169580
10530872;RGPD
10530892;500395691
10530948;517799065
10530977;514394960
10531016;503307483
10531029;517278979
10531067;RGPD
10531084;516452410
10531110;RGPD
10531145;502394269
10531185;RGPD
10531228;RGPD
10531229;RGPD
10531251;508569974
10531258;RGPD
10531275;508569974
10531304;507518071
10531320;514535466
10531322;502925140
10531327;501347313
10531336;RGPD
10531345;508032610
10531357;515992712
10531388;509641288
10531507;505051931
10531567;502124083
10531578;501643109
10531600;513718737
10531676;505495414
10531692;500864420
10531699;500188629
10531713;512060924
10531729;517540479
10531735;980474710
10531743;502942959
10531766;513120963
10531768;507011724
10531800;501617582
10531804;500901694
10531843;504511270
10531844;507173295
10531876;503934640
10531920;501968326
10531941;502948663
10531959;980369959
10531993;505537494
10531997;500043256
10532022;RGPD
10532043;980435978
10532053;509492843
10532071;513770267
10532074;505451662
10532133;507226399
10532137;509620825
10532154;500883750
10532159;508905435
10532219;517255766
10532237;516474405
10532275;501075666
10532304;RGPD
10532321;505371359
10532326;501506543
10532348;980435978
10532380;RGPD
10532415;505433192
10532505;504889893
10532515;501495029
10532575;503435120
10532649;506370836
10532655;505044897
10532662;508227283
10532671;509884350
10532675;65310138
10532693;RGPD
10532727;503313696
10532741;507825470
10532800;508306000
10532803;502762381
10532804;508107997
10532813;506819973
10532817;513514872
10532829;501506543
10532849;503586579
10532944;514431083
10532994;506176142
10533014;503851086
10533019;500853975
10533061;510501737
10533064;500138931
10533083;503262897
10533093;502611057
10533112;502503750
10533134;509485693
10533137;503789372
10533174;500918880
10533203;502102578
10533207;516140523
10533223;502942959
10533236;500063524
10533244;507824652
10533250;503239470
10533361;RGPD
10533738;515067156
10533771;506048667
10533861;505625520
10533863;501461108
10533867;500841608
10533873;503640719
10533874;502801034
10533882;503934640
10533884;501197052
10533893;507791690
10533911;501061126
10533912;505526964
10533914;513366830
10533918;510982999
10533925;502820780
10533950;502006994
10533971;RGPD
10534001;RGPD
10534008;500145415
10534011;507430417
10534020;RGPD
10534042;RGPD
10534054;RGPD
10534060;RGPD
10534108;510371604
10534117;503556530
10534151;505792362
10534162;508284538
10534178;RGPD
10534180;509985211
10534184;505261898
10534185;501524177
10534193;510321151
10534201;504180746
10534214;503335827
10534234;517566591
10534238;503468681
10534248;RGPD
10534251;500432600
10534258;504669451
10534262;502897970
10534267;502611057
10534279;504223933
10534321;505044897
10534324;510934307
10534338;508107997
10534354;505044897
10534384;509117961
10534408;503075736
10534415;500191360
10534417;500697370
10534444;980393388
10534461;500948208
10534494;RGPD
nan;31133
10534501;512029911
10534528;509393284
10534555;506682048
10534561;514760451
10534569;RGPD
10534577;504453939
10534590;509295967
10534592;515054739
10534633;RGPD
10534651;502313390
10534700;RGPD
10534722;RGPD
10534740;509671926
10534774;507491300
10534781;500271518
10534795;500697370
10534800;RGPD
10534801;500165602
10534825;500291322
10534836;510144160
10534841;510345271
10534846;RGPD
10534885;500048193
10534889;502313390
10534898;510387438
10534916;508448611
10534918;500347506
10534926;500347506
10534937;503636975
10534945;510229050
10534964;505817160
10534973;506554562
10534979;506360237
10534983;500959579
10534993;RGPD
10534996;500959579
10535001;500063524
10535033;RGPD
10535036;500063524
10535135;502041285
10535144;507570910
10535153;503047201
10535156;507570910
10535157;500233810
10535179;514407956
10535189;507979168
10535199;RGPD
10535207;510633862
10535209;500553408
10535248;RGPD
10535270;508734762
10535274;510230318
10535289;512012377
10535294;500142459
10535317;RGPD
10535318;506415740
10535326;503307483
10535338;507002571
10535362;500223238
10535363;500017387
10535436;511021380
10535440;502376899
10535449;508558727
10535453;503347345
10535470;503047201
10535477;503480045
10535485;510501826
10535491;513957421
10535497;501496912
10535520;509510736
10535530;504615947
10535531;RGPD
10535533;501237445
10535541;504673734
10535563;510625932
10535569;RGPD
10535601;508249856
10535611;503232785
10535625;501967290
10535672;504022180
10535681;501315683
10535695;509117660
10535735;511123159
10535757;514268301
10535806;515705942
10535813;505786516
10535855;508611474
10535859;RGPD
10535866;RGPD
10535867;RGPD
10535913;RGPD
10535939;501224483
10536001;513662120
10536006;516125885
10536013;RGPD
10536015;505804441
10536023;502379707
10536029;510307760
nan;3420
10536048;507992822
nan;34205
10536081;503694479
10536114;510261345
10536117;505804441
10536153;501340114
10536162;506782328
10536181;RGPD
10536200;501075666
10536205;509206530
10536224;502529750
10536226;503671037
10536250;RGPD
nan;3041.96
10536305;RGPD
10536315;517109433
10536316;RGPD
10536317;RGPD
10536348;500940231
10536363;EBSCO (B-85765766)
10536375;510756298
10536377;507836758
10536385;510778291
10536387;508259509
10536838;507477529
10536841;503219495
10536868;502607564
10536880;507072855
10536888;514715235
10536891;502983060
10536915;RGPD
10536922;501753494
10536947;507238850
10536959;514641380
10536985;501989978
10536996;500728348
10536998;508038197
10537027;511232381
10537065;500042772
10537074;980166705
10537079;504242644
10537108;503390216
10537126;501671242
10537148;509690521
10537164;503281115
10537174;502604794
10537178;506819973
10537180;501968326
10537181;503195758
10537224;509589715
10537226;507473787
10537276;510113923
10537278;503363812
10537291;RGPD
10537306;513850880
10537307;501067337
10537310;500303274
10537320;517640112
10537324;508761913
10537359;RGPD
10537366;505792362
10537383;502914319
10537385;513347950
10537397;517063492
10537400;500730741
10537402;501075666
10537413;RGPD
10537448;503492604
10537465;509762891
10537474;507039440
10537566;RGPD
10537569;510032354
10537589;502587652
10537617;500280436
10537711;510393659
10537714;504615947
10537721;500303274
10537751;RGPD
10537752;501378669
10537763;500697370
10537768;510192688
10537771;502210630
10537792;501313915
10537797;516915290
10537851;516720414
10537883;506012050
10537885;501412727
10537901;513241523
10537904;508845815
10537905;515491543
10537913;500063524
10537937;516412175
10537938;512054401
10537965;502996323
10537983;508831989
10537985;500310068
10537998;510625932
10538001;505044897
10538024;501075666
10538031;516548280
10538036;502914319
10538049;505044897
10538052;501895558
10538066;B06643647
10538069;503815829
10538077;RGPD
10538111;RGPD
10538115;RGPD
10538139;500094853
10538154;513002456
10538164;RGPD
10538166;513718737
10538170;503794414
10538184;506896374
10538197;503174688
10538222;501075666
10538231;500153370
10538232;500048193
10538235;510798381
10538249;501075666
10538269;514908157
10538276;512083738
10538283;508831989
10538286;500743088
10538287;500697370
10538317;513667199
10538321;505919010
10538328;515093580
10538388;500297177
10538411;505051931
10538416;513967656
10538440;512044635
10538446;509709737
10538449;501890793
10538520;500189412
10538535;RGPD
10538548;503378666
10538585;507039440
10538586;509354351
10538629;507374843
10538635;510874169
10538638;502897279
10538653;511169922
10538660;500297177
10538661;502303298
10538670;504223933
10538722;IT04869950156
10538738;502334436
10538761;504223933
10538773;506429210
10538813;510055540
10538837;980472024
10538849;508080975
10538882;507099559
10538902;504899295
10538971;506360237
10538978;514688947
10539010;RGPD
10539024;500233810
10539057;503565393
10539066;514361085
10539085;507937422
10539088;515896420
10539116;508183065
10539130;501293221
10539142;509100007
10539158;508098092
10539162;517075105
10539202;507410823
10539206;513207929
10539232;500918880
10539254;504362550
10539258;500754330
10539266;RGPD
10539330;508607256
10539397;5646887176
10539402;504223933
10539413;513878580
10539418;504002961
10539419;RGPD
10539445;509100007
10539446;503040630
10539452;504320882
10539570;500219672
10539572;980249783
10539576;503904040
10539587;514719311
10539620;515559350
10539644;508107997
10539645;500730741
10539655;RGPD
10539658;514818484
10539664;79379088115
10539675;503542016
10539684;510784429
10539695;517242494
10539706;501251685
10539730;504453939
10539749;502604751
10539754;515085731
10539781;RGPD
10539795;508055580
10539796;505044897
10539798;RGPD
10539831;510088104
10539833;509983596
10539835;500162166
10539845;503210560
10539847;RGPD
10539856;RGPD
10539860;510496717
10539869;503183997
10539887;502285834
10539896;503542016
10539918;505792362
10539923;510144160
10539942;505792362
10539944;510982212
10539950;504594214
10539955;506112233
10539956;506019608
10539961;502248793
10539964;502047097
10539978;510803679
10539982;504059521
10540005;506019608
10540025;515731765
10540035;508107997
10540039;RGPD
10540053;500297177
10540064;501326456
10540070;508969450
10540071;501506543
10540088;515948233
10540098;505044897
10540101;980560241
10540114;RGPD
10540121;500233810
10540126;RGPD
10540136;500649995
10540142;500297177
10540159;515263575
10540178;500209634
10540185;509194150
10540205;510144160
PAÃO;50510
10540232;500039720
10540258;502089075
10540274;500697370
10540282;504293753
10540291;507928636
10540298;502351276
10540330;RGPD
10540332;515451258
10540337;517058901
 LOTE 2 â Equipamentos de ProteÃ§Ã£o Individual;90000
10540357;RGPD
10540362;700064891
10540380;500162166
10540392;503034185
10540397;675168014
10540402;517053748
10540409;500990441
10540420;509100007
10540429;507826507
10540448;504362674
10540454;513718737
10540485;506985261
10540491;517077744
10540492;500188629
10540519;504807854
Social Escolar (ASE) para o ano 2024;1873.1
10540607;505292610
10540611;501904956
10540646;508771323
10540653;506665836
10540659;501887148
10540663;502260750
10540670;509715338
